iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
500,0.086333568,0.084756207,0.08813477,0.752169474,0.748979592,0.73877551,0.822842547,0.8183161,0.801857585,0.8395698
510,0.086704746,0.085843178,0.089446317,0.753700868,0.736734694,0.736734694,0.823421775,0.811127379,0.800618238,0.8580909
520,0.085870605,0.084813271,0.087087771,0.753190403,0.740816327,0.73877551,0.822666422,0.812960236,0.8,0.8759856
530,0.085664534,0.084257623,0.086559682,0.754721797,0.76122449,0.732653061,0.824922572,0.828193833,0.798151002,0.8949588
540,0.085503792,0.083913931,0.086467988,0.757018887,0.755102041,0.73877551,0.826720058,0.823529412,0.802469136,0.9120897
550,0.085408376,0.084050099,0.086752273,0.757784584,0.757142857,0.736734694,0.82754861,0.824742268,0.80245023,0.9283519
560,0.085562215,0.084099342,0.087099254,0.757274119,0.76122449,0.732653061,0.828122176,0.829694323,0.800608828,0.9444737
570,0.085459269,0.084961193,0.086811883,0.756508423,0.753061224,0.742857143,0.826923077,0.82284041,0.80733945,0.9603339
580,0.085746164,0.083990669,0.086423894,0.754211332,0.755102041,0.726530612,0.824813535,0.82300885,0.794478528,0.9760634
590,0.085000207,0.083481434,0.086594369,0.760081674,0.765306122,0.73877551,0.829648423,0.83113069,0.803680982,0.991022
600,0.085019335,0.083563182,0.086564239,0.757784584,0.76122449,0.736734694,0.82754861,0.828193833,0.801232666,1.0058698
610,0.084890055,0.083017313,0.086639472,0.759315978,0.755102041,0.724489796,0.829011786,0.824561404,0.791344668,1.0205742
620,0.084694611,0.082833323,0.086451677,0.758039816,0.755102041,0.73877551,0.827322404,0.823529412,0.800623053,1.0348541
630,0.084448944,0.082790546,0.086078561,0.75625319,0.769387755,0.736734694,0.825123604,0.833578792,0.79875195,1.0491241
640,0.084281422,0.082457029,0.086229914,0.759315978,0.763265306,0.728571429,0.827699616,0.827893175,0.7925117,1.0633878
650,0.083736762,0.082505023,0.085561229,0.7618683,0.769387755,0.736734694,0.830332788,0.834067548,0.799377916,1.0775238
660,0.083791788,0.082580015,0.085065772,0.762378765,0.759183673,0.751020408,0.830634892,0.825958702,0.809968847,1.0917616
670,0.083749375,0.082754016,0.085048447,0.758805513,0.769387755,0.746938776,0.828649139,0.834067548,0.809230769,1.1059564
680,0.083698572,0.083325612,0.084404079,0.761357836,0.757142857,0.746938776,0.829659319,0.82422452,0.806853583,1.1202232
690,0.083143302,0.08318632,0.084546391,0.763144461,0.755102041,0.755102041,0.832127352,0.824561404,0.81595092,1.134394
700,0.082917695,0.082492267,0.084068218,0.766717713,0.755102041,0.751020408,0.832845647,0.824046921,0.809968847,1.1484605
710,0.082763613,0.082637829,0.083674365,0.767738642,0.755102041,0.757142857,0.833577176,0.824046921,0.815503876,1.1623636
720,0.082861786,0.082824506,0.083996935,0.765441552,0.759183673,0.748979592,0.832513213,0.827988338,0.809302326,1.1762746
730,0.083394785,0.085195054,0.085813012,0.761102603,0.753061224,0.736734694,0.83321454,0.826895565,0.808320951,1.1905791
740,0.08230253,0.082239806,0.083632637,0.765441552,0.769387755,0.753061224,0.833060854,0.834553441,0.813559322,1.2044457
750,0.082262715,0.082466516,0.083504236,0.7697805,0.767346939,0.751020408,0.83588064,0.833333333,0.811728395,1.2309926
760,0.082295878,0.081880706,0.082718753,0.768759571,0.76122449,0.751020408,0.835452234,0.829694323,0.812307692,1.2519358
770,0.082080356,0.082256311,0.082894703,0.7697805,0.763265306,0.753061224,0.836178714,0.830409357,0.812982998,1.2681776
780,0.081954424,0.081876354,0.08270014,0.771822358,0.767346939,0.753061224,0.836920832,0.832844575,0.813559322,1.3124531
790,0.081907985,0.082226193,0.082701876,0.772332823,0.765306122,0.757142857,0.836749634,0.830633284,0.814930016,1.338329
800,0.081727786,0.082296864,0.08265088,0.771822358,0.76122449,0.753061224,0.837217771,0.828193833,0.812403101,1.3561337
810,0.081728998,0.082969904,0.082629996,0.771311894,0.76122449,0.753061224,0.837504534,0.828696925,0.814132104,1.3733918
820,0.08169765,0.082223274,0.082629886,0.771311894,0.763265306,0.755102041,0.837209302,0.829411765,0.814814815,1.3896847
830,0.081821282,0.081812184,0.082172067,0.76518632,0.759183673,0.751020408,0.833393698,0.826979472,0.812307692,1.4064125
840,0.0816206,0.082699076,0.08227406,0.770035733,0.751020408,0.751020408,0.835973057,0.818991098,0.809375,1.423133
850,0.081464102,0.081785524,0.082169585,0.769525268,0.755102041,0.759183673,0.835967302,0.82300885,0.817337461,1.4409718
860,0.081247555,0.081862364,0.08187373,0.769270036,0.759183673,0.759183673,0.83509668,0.825443787,0.817337461,1.4574954
870,0.081205477,0.081857928,0.081697159,0.771056662,0.759183673,0.76122449,0.835864593,0.825443787,0.816901408,1.4739772
880,0.081192829,0.081850524,0.081729113,0.769270036,0.757142857,0.763265306,0.834976269,0.824742268,0.819314642,1.4898827
890,0.081192225,0.081815869,0.081688832,0.769014803,0.755102041,0.763265306,0.834763557,0.823529412,0.819314642,1.5064418
900,0.081272468,0.081794082,0.08183952,0.770290965,0.76122449,0.769387755,0.834983498,0.82717873,0.824261275,1.5228869
910,0.081377621,0.081805194,0.081697146,0.767993874,0.765306122,0.753061224,0.833057851,0.830132939,0.809448819,1.5397121
920,0.081129359,0.081589796,0.081349837,0.772332823,0.775510204,0.763265306,0.835363603,0.836309524,0.815286624,1.5619287
930,0.081013707,0.081454408,0.081434917,0.770035733,0.759183673,0.76122449,0.834527089,0.825443787,0.815748031,1.5824313
940,0.08100011,0.081616499,0.081377751,0.770290965,0.755102041,0.753061224,0.835104434,0.82300885,0.810641628,1.5990075
950,0.08238077,0.082561928,0.082630123,0.771056662,0.751020408,0.763265306,0.83373494,0.817910448,0.815286624,1.6179137
960,0.080933954,0.081712826,0.081186464,0.773353752,0.753061224,0.771428571,0.837659963,0.82179676,0.823899371,1.6381824
970,0.08083305,0.081891365,0.080945276,0.77309852,0.757142857,0.769387755,0.837030247,0.825256975,0.822605965,1.6557425
980,0.080847454,0.082388517,0.081183709,0.772843287,0.753061224,0.76122449,0.836817015,0.82127031,0.815748031,1.6761302
990,0.080782345,0.082189268,0.080764023,0.770546197,0.755102041,0.769387755,0.835136622,0.824046921,0.823161189,1.6931621
1000,0.080696429,0.082619165,0.081193327,0.770290965,0.76122449,0.773469388,0.835405999,0.827687776,0.827371695,1.7103708
1010,0.080610697,0.082918258,0.08088973,0.77309852,0.755102041,0.767346939,0.8372689,0.824046921,0.821875,1.7274165
1020,0.08052715,0.082194191,0.080183229,0.776416539,0.751020408,0.769387755,0.83956044,0.82111437,0.822605965,1.7464395
1030,0.080394379,0.082163767,0.080052608,0.772843287,0.753061224,0.773469388,0.836517267,0.82179676,0.825745683,1.76658
1040,0.080567625,0.08189003,0.079913939,0.773353752,0.759183673,0.77755102,0.835798817,0.825443787,0.82725832,1.7884256
1050,0.080392158,0.081400031,0.079580085,0.774119449,0.765306122,0.779591837,0.837106571,0.83113069,0.829652997,1.811563
1060,0.08027953,0.081293148,0.079891248,0.774629913,0.769387755,0.771428571,0.837174995,0.832592593,0.82278481,1.8343617
1070,0.080348944,0.081123447,0.080052024,0.776671771,0.763265306,0.76122449,0.839714233,0.829912023,0.816901408,1.8526899
1080,0.080232923,0.081413709,0.079953334,0.774374681,0.763265306,0.771428571,0.837080722,0.828908555,0.823343849,1.8741858
1090,0.080199642,0.081455923,0.079944195,0.774374681,0.763265306,0.771428571,0.837140752,0.828908555,0.823343849,1.9000207
1100,0.080189491,0.080749019,0.080000585,0.774629913,0.763265306,0.771428571,0.837534499,0.829411765,0.823899371,1.9254472
1110,0.080244648,0.081390515,0.080607397,0.776161307,0.759183673,0.76122449,0.839053037,0.826979472,0.816901408,1.94616
1120,0.08017606,0.080717812,0.08005689,0.773608984,0.759183673,0.769387755,0.836437396,0.825443787,0.822047244,1.9713037
1130,0.080104406,0.080716492,0.080254136,0.773864216,0.76122449,0.769387755,0.836952521,0.82717873,0.822605965,1.993705
1140,0.080165234,0.080472248,0.080382608,0.772843287,0.753061224,0.771428571,0.836276674,0.82127031,0.823899371,2.0200368
1150,0.080114018,0.081488497,0.08118631,0.774629913,0.757142857,0.763265306,0.838780354,0.826783115,0.820433437,2.0654232
1160,0.080272919,0.080319254,0.079771258,0.773864216,0.763265306,0.769387755,0.838203068,0.829411765,0.823161189,2.1028896
1170,0.080071362,0.080846954,0.080616158,0.775140378,0.751020408,0.769387755,0.838496792,0.820058997,0.823161189,2.1307327
1180,0.080006976,0.081146223,0.080534854,0.774629913,0.757142857,0.773469388,0.838130156,0.824742268,0.825745683,2.1681982
1190,0.080061942,0.081204455,0.080591216,0.772588055,0.755102041,0.771428571,0.836783294,0.823529412,0.824451411,2.1949091
1200,0.079959923,0.081167539,0.080493889,0.776161307,0.744897959,0.771428571,0.839406702,0.818049491,0.825545171,2.2329328
1210,0.07993207,0.081388557,0.080617121,0.773353752,0.748979592,0.773469388,0.837183718,0.820437956,0.82629108,2.2613047
1220,0.081190249,0.083586178,0.082531405,0.7618683,0.757142857,0.771428571,0.825117151,0.822652757,0.821656051,2.2835371
1230,0.079914758,0.081402278,0.080822171,0.775650842,0.753061224,0.767346939,0.839803171,0.824383164,0.822981366,2.3071723
1240,0.079842133,0.081739025,0.081289514,0.776416539,0.765306122,0.77755102,0.840262582,0.832605531,0.830482115,2.3319687
1250,0.079823181,0.081720552,0.081265523,0.776671771,0.763265306,0.775510204,0.840415831,0.83090379,0.828660436,2.3568104
1260,0.079892602,0.081160592,0.081190704,0.7776927,0.769387755,0.769387755,0.841492266,0.835516739,0.824261275,2.3797372
1270,0.079748697,0.081676954,0.081120371,0.775906075,0.767346939,0.769387755,0.839722526,0.833333333,0.823712949,2.4074615
1280,0.079744763,0.081514162,0.081014658,0.775906075,0.765306122,0.771428571,0.839781022,0.832116788,0.825,2.4303955
1290,0.079845801,0.082210335,0.080641888,0.776161307,0.763265306,0.771428571,0.839758816,0.829912023,0.826625387,2.4494836
1300,0.079533474,0.081920873,0.08044155,0.776927004,0.765306122,0.779591837,0.840277778,0.832116788,0.831775701,2.4665446
1310,0.079910315,0.082689861,0.080710811,0.772077591,0.751020408,0.76122449,0.836835374,0.821637427,0.818040435,2.4830769
1320,0.079418898,0.082520925,0.080347589,0.772077591,0.757142857,0.773469388,0.837665879,0.827785818,0.828967643,2.4991462
1330,0.081324807,0.08567825,0.083379567,0.765952016,0.748979592,0.751020408,0.837727836,0.824034335,0.82111437,2.5147013
1340,0.079332801,0.081617681,0.080619121,0.777437468,0.759183673,0.771428571,0.842086201,0.828985507,0.826625387,2.5309902
1350,0.079214902,0.081263882,0.080244049,0.780500255,0.765306122,0.779591837,0.842433126,0.832116788,0.832298137,2.5466152
1360,0.079182697,0.081621684,0.080284928,0.777182236,0.757142857,0.779591837,0.840664355,0.826783115,0.832817337,2.5622631
1370,0.079140568,0.081770794,0.080245747,0.774629913,0.76122449,0.771428571,0.839015497,0.82919708,0.827692308,2.5784328
1380,0.079154278,0.08167822,0.080217499,0.774374681,0.763265306,0.775510204,0.838979964,0.83090379,0.830769231,2.5942941
1390,0.079155918,0.081989318,0.080185096,0.774885145,0.757142857,0.77755102,0.838461538,0.825768668,0.830482115,2.6102695
1400,0.078983646,0.082117636,0.080627196,0.775906075,0.765306122,0.775510204,0.839663988,0.832605531,0.830246914,2.6254535
1410,0.078935438,0.082209629,0.080621396,0.778458397,0.769387755,0.773469388,0.84154801,0.835036496,0.827906977,2.6403204
1420,0.07891193,0.082198819,0.080715654,0.7776927,0.767346939,0.769387755,0.840971335,0.833819242,0.824261275,2.6631546
1430,0.078837772,0.081448983,0.080575771,0.777437468,0.779591837,0.773469388,0.839646929,0.840707965,0.825745683,2.6787246
1440,0.079006135,0.080873594,0.080504738,0.773864216,0.775510204,0.765306122,0.835743419,0.837278107,0.817170111,2.693526
1450,0.078754241,0.081288659,0.080277387,0.777182236,0.775510204,0.775510204,0.839256122,0.838235294,0.827586207,2.7079646
1460,0.078704799,0.081020569,0.079999384,0.77539561,0.767346939,0.767346939,0.837398374,0.831360947,0.820189274,2.7221334
1470,0.079078294,0.080335129,0.079887252,0.775906075,0.773469388,0.771428571,0.836438152,0.834575261,0.821656051,2.7360056
1480,0.078651163,0.081932794,0.08011528,0.773864216,0.775510204,0.763265306,0.836772292,0.837278107,0.818181818,2.7503458
1490,0.078731381,0.08168796,0.080512121,0.776161307,0.77755102,0.757142857,0.839347866,0.838995569,0.814352574,2.764543
1500,0.07867449,0.082107234,0.079999072,0.773353752,0.775510204,0.763265306,0.835980791,0.837278107,0.818181818,2.779077
1510,0.078587354,0.081832788,0.08008585,0.775650842,0.77755102,0.759183673,0.838329961,0.838995569,0.816199377,2.7993343
1520,0.078642691,0.081778268,0.079933334,0.777182236,0.773469388,0.76122449,0.839610509,0.837004405,0.818040435,2.817209
1530,0.078497295,0.08183116,0.079965785,0.774629913,0.769387755,0.76122449,0.837713656,0.834067548,0.818040435,2.8354137
1540,0.078542603,0.082157898,0.079894752,0.774629913,0.771428571,0.763265306,0.837414841,0.83480826,0.81875,2.8554227
1550,0.078453628,0.081914146,0.079834187,0.776161307,0.769387755,0.765306122,0.838638454,0.833578792,0.820592824,2.8730233
1560,0.078401956,0.081733104,0.079760502,0.776671771,0.771428571,0.765306122,0.839124839,0.835294118,0.820592824,2.8903682
1570,0.078450702,0.081620995,0.079845093,0.776161307,0.771428571,0.763265306,0.838162023,0.835294118,0.818181818,2.9110697
1580,0.078429332,0.081545727,0.079851641,0.778713629,0.767346939,0.767346939,0.840654291,0.832352941,0.821316614,2.9305787
1590,0.080309708,0.084835605,0.083064486,0.768249107,0.76122449,0.746938776,0.838376646,0.833095578,0.811550152,2.9491392
1600,0.078458926,0.08168388,0.079443861,0.775906075,0.773469388,0.765306122,0.838186509,0.8365243,0.820031299,2.9683513
1610,0.078385506,0.081148172,0.079661006,0.776671771,0.769387755,0.765306122,0.838828514,0.833087149,0.820031299,2.9851357
1620,0.078416016,0.080948925,0.079760548,0.780500255,0.769387755,0.773469388,0.84167894,0.833087149,0.82519685,3.0021358
1630,0.078351835,0.081630774,0.079615661,0.776671771,0.76122449,0.767346939,0.838828514,0.827687776,0.821316614,3.0180251
1640,0.078270692,0.081412191,0.079841732,0.777437468,0.771428571,0.767346939,0.839292296,0.83480826,0.821875,3.0333279
1650,0.078227932,0.081192401,0.079758798,0.776927004,0.773469388,0.755102041,0.838387574,0.8365243,0.811320755,3.0483105
1660,0.078180117,0.08129852,0.079702171,0.775650842,0.775510204,0.763265306,0.837372803,0.837278107,0.817610063,3.0629238
1670,0.078227893,0.081633232,0.079896735,0.7776927,0.779591837,0.767346939,0.839091077,0.840236686,0.821316614,3.0775212
1680,0.078208388,0.081392499,0.079896355,0.774885145,0.771428571,0.763265306,0.836908284,0.834319527,0.818181818,3.0920728
1690,0.078250267,0.081890693,0.079769215,0.773353752,0.771428571,0.767346939,0.835980791,0.83480826,0.821316614,3.1062312
1700,0.078175439,0.081313585,0.079680403,0.77539561,0.77755102,0.763265306,0.836613442,0.838038633,0.816455696,3.1201361
1710,0.078104716,0.081743455,0.079731031,0.7776927,0.773469388,0.763265306,0.839209895,0.835555556,0.8170347,3.133947
1720,0.078059759,0.081837745,0.079746612,0.7776927,0.771428571,0.769387755,0.838852914,0.834319527,0.822047244,3.1478135
1730,0.07787126,0.081064846,0.07981715,0.779479326,0.779591837,0.765306122,0.841001104,0.840236686,0.818325434,3.1659467
1740,0.077826192,0.081157206,0.079677942,0.777437468,0.77755102,0.767346939,0.839351511,0.838995569,0.819620253,3.1809
1750,0.07781882,0.081275871,0.079729298,0.778713629,0.77755102,0.765306122,0.840243228,0.838995569,0.818325434,3.2037087
1760,0.077780962,0.081353215,0.079804336,0.779734558,0.775510204,0.757142857,0.840214775,0.837278107,0.81141046,3.219735
1770,0.077364387,0.081365554,0.079551046,0.781521184,0.759183673,0.773469388,0.843510055,0.82748538,0.827371695,3.2360355
1780,0.077364387,0.081365554,0.079551046,0.781521184,0.759183673,0.773469388,0.843510055,0.82748538,0.827371695,3.2535625
1790,0.077400939,0.081250426,0.079493917,0.78101072,0.76122449,0.769387755,0.842914683,0.828696925,0.824261275,3.2692516
1800,0.077330649,0.081240063,0.079286478,0.781776417,0.76122449,0.769387755,0.843778549,0.828696925,0.824261275,3.2857018
1810,0.077333215,0.081448577,0.079240624,0.78101072,0.767346939,0.771428571,0.844056707,0.833819242,0.826625387,3.3005977
1820,0.077415261,0.082107357,0.078596639,0.782797346,0.765306122,0.775510204,0.84484959,0.83113069,0.829192547,3.3152445
1830,0.077268991,0.08011902,0.078386125,0.784328739,0.767346939,0.775510204,0.845379689,0.832844575,0.828660436,3.3298493
1840,0.077201564,0.081023273,0.07846576,0.78330781,0.765306122,0.771428571,0.844818132,0.831625183,0.826086957,3.34412
1850,0.077116004,0.081102441,0.078458565,0.783052578,0.763265306,0.769387755,0.843979442,0.829912023,0.824261275,3.3580742
1860,0.07748553,0.080731688,0.078730599,0.784328739,0.775510204,0.77755102,0.844182187,0.838235294,0.829953198,3.3719631
1870,0.077165907,0.080917516,0.078232714,0.781521184,0.769387755,0.773469388,0.842531273,0.833087149,0.825745683,3.3859474
1880,0.077091776,0.080873266,0.078270556,0.780245023,0.769387755,0.771428571,0.841290323,0.833087149,0.823899371,3.4005753
1890,0.077162158,0.080865913,0.077945708,0.782031649,0.769387755,0.779591837,0.842667649,0.833087149,0.830721003,3.4154659
1900,0.078723427,0.082834709,0.080457681,0.77539561,0.771428571,0.769387755,0.832125143,0.83081571,0.817447496,3.431798
1910,0.077099242,0.080888125,0.078229802,0.781265952,0.769387755,0.773469388,0.84196939,0.833087149,0.82519685,3.4479896
1920,0.077367796,0.081267048,0.079118881,0.778458397,0.767346939,0.769387755,0.840850752,0.832352941,0.823161189,3.4673363
1930,0.077037908,0.081201437,0.078944514,0.779734558,0.76122449,0.775510204,0.840921659,0.82717873,0.827044025,3.4896204
1940,0.077717959,0.080460137,0.07982225,0.776927004,0.775510204,0.775510204,0.839633028,0.837278107,0.826498423,3.5063256
1950,0.076965011,0.081405559,0.079033769,0.784328739,0.763265306,0.77755102,0.844811754,0.828402367,0.8288854,3.5247101
1960,0.077107458,0.082001689,0.078902338,0.7856049,0.757142857,0.77755102,0.845474614,0.823179792,0.8288854,3.5419045
1970,0.078195544,0.083428751,0.080157815,0.776416539,0.757142857,0.771428571,0.843459614,0.830242511,0.83081571,3.5589721
1980,0.076957472,0.081491468,0.078953773,0.784583971,0.763265306,0.779591837,0.844966936,0.828402367,0.830721003,3.5759988
1990,0.077011381,0.082142439,0.079144621,0.782286881,0.767346939,0.773469388,0.84683067,0.83573487,0.830534351,3.592791
2000,0.076851846,0.081135148,0.078615653,0.783052578,0.763265306,0.775510204,0.843115541,0.828402367,0.827586207,3.6098059
2010,0.076829408,0.081024107,0.07861359,0.783563042,0.763265306,0.779591837,0.843426883,0.828402367,0.83125,3.6263272
2020,0.07691772,0.080678252,0.078354646,0.784073507,0.767346939,0.781632653,0.843507214,0.831360947,0.833073323,3.6441997
2030,0.076819393,0.080877713,0.078629926,0.78330781,0.765306122,0.77755102,0.843329027,0.82962963,0.82942097,3.6618926
2040,0.076815692,0.081086464,0.078611818,0.784073507,0.765306122,0.775510204,0.843853821,0.830132939,0.827586207,3.6783498
2050,0.076669488,0.081428501,0.07875747,0.785094436,0.773469388,0.77755102,0.844189489,0.835555556,0.8288854,3.6939513
2060,0.076688533,0.081462514,0.078691425,0.785094436,0.763265306,0.77755102,0.844074074,0.827893175,0.828346457,3.7096828
2070,0.076748387,0.081685993,0.078801133,0.785860133,0.767346939,0.779591837,0.844254687,0.830357143,0.829652997,3.7265598
2080,0.07661653,0.081220233,0.078632256,0.7856049,0.765306122,0.779591837,0.844617092,0.830132939,0.830188679,3.7423338
2090,0.076583379,0.08097552,0.078648025,0.786370597,0.767346939,0.775510204,0.845257903,0.831858407,0.827586207,3.7581072
2100,0.076593234,0.081000242,0.078685809,0.784839204,0.769387755,0.773469388,0.844148641,0.833578792,0.82629108,3.7738675
2110,0.076631185,0.081170639,0.078684149,0.785860133,0.76122449,0.785714286,0.845174386,0.82717873,0.835680751,3.7948806
2120,0.076955543,0.080875462,0.077762305,0.785094436,0.765306122,0.787755102,0.845049687,0.83113069,0.838006231,3.8112648
2130,0.076493614,0.080806307,0.078665874,0.786881062,0.775510204,0.77755102,0.846366145,0.837758112,0.829953198,3.8294987
2140,0.076467675,0.08019859,0.078497507,0.78330781,0.771428571,0.775510204,0.84390513,0.83480826,0.828125,3.8452252
2150,0.081904898,0.082104611,0.083556455,0.764675855,0.757142857,0.746938776,0.819921875,0.813771518,0.795379538,3.8609825
2160,0.076449342,0.080128682,0.07852847,0.787391526,0.773469388,0.779591837,0.847184003,0.8365243,0.831775701,3.8767886
2170,0.076476877,0.080273878,0.078503678,0.7856049,0.773469388,0.779591837,0.846097472,0.8365243,0.831775701,3.8927319
2180,0.076428579,0.080214834,0.078514052,0.786881062,0.773469388,0.77755102,0.847041583,0.837004405,0.82942097,3.9088076
2190,0.077095962,0.079924432,0.078923143,0.787646759,0.771428571,0.781632653,0.849220732,0.837209302,0.834621329,3.9260875
2200,0.076396891,0.080091782,0.078397653,0.785860133,0.773469388,0.785714286,0.846308848,0.837481698,0.836702955,3.9419197
